Timestamp,ACO,AJU,BJU,MON,CHO,CUT,FAC,FAR,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
01-Aug-2020 00:59:59,12,10,15,15,14,14,13,16,15,9,9,15,15,14,14,14,16,12,14,13,14,13,16,15
01-Aug-2020 01:59:59,12,10,15,15,14,14,14,16,16,9,9,15,15,14,14,14,16,12,14,13,14,13,16,15
01-Aug-2020 02:59:59,12,10,15,15,14,14,13,16,16,10,10,15,15,14,14,14,16,13,14,14,14,13,16,15
01-Aug-2020 03:59:59,12,10,15,15,14,14,13,16,16,10,10,15,15,14,14,14,16,12,14,14,15,14,16,15
01-Aug-2020 04:59:59,12,9,15,15,14,14,13,16,16,10,10,15,15,14,14,14,16,12,14,14,15,13,16,15
01-Aug-2020 05:59:59,12,9,15,15,13,14,13,16,16,9,9,15,15,14,14,14,16,12,14,14,15,14,16,15
01-Aug-2020 06:59:59,12,8,15,14,13,14,13,16,16,9,9,15,15,13,13,14,16,12,14,13,15,14,16,14
01-Aug-2020 07:59:59,12,10,15,15,14,15,13,16,16,10,10,16,15,14,14,15,16,14,15,14,15,14,16,15
01-Aug-2020 08:59:59,13,12,16,17,15,17,15,18,17,13,13,16,16,15,15,16,17,15,16,15,16,16,18,16
01-Aug-2020 09:59:59,15,13,18,19,17,18,19,19,18,15,15,19,17,16,16,17,19,15,18,17,17,17,19,18
01-Aug-2020 10:59:59,16,13,20,19,18,19,21,20,20,15,15,20,18,18,18,18,20,17,20,19,19,19,21,19
01-Aug-2020 11:59:59,18,15,21,22,21,20,24,22,21,15,15,21,21,19,19,20,22,17,21,19,21,20,22,20
01-Aug-2020 12:59:59,19,15,21,22,22,21,24,23,22,16,16,22,22,21,21,18,23,17,22,22,21,21,24,22
01-Aug-2020 13:59:59,20,15,20,23,23,22,21,25,24,16,16,23,19,22,22,19,24,16,23,22,21,21,24,23
01-Aug-2020 14:59:59,21,13,19,25,23,23,18,24,22,17,17,21,16,23,23,19,24,16,21,22,21,22,24,23
01-Aug-2020 15:59:59,18,14,20,22,22,22,17,24,23,17,17,22,18,22,22,20,23,19,21,22,21,22,23,23
01-Aug-2020 16:59:59,16,15,21,19,19,18,20,22,21,16,16,22,19,17,17,20,20,19,21,18,20,21,21,18
01-Aug-2020 17:59:59,15,14,20,18,19,17,19,20,20,13,13,20,19,17,17,19,20,17,19,19,17,20,21,17
01-Aug-2020 18:59:59,16,13,19,18,18,17,18,20,20,12,12,20,18,17,17,18,20,16,19,19,17,19,21,17
01-Aug-2020 19:59:59,15,12,19,18,18,17,18,21,20,12,12,19,18,17,17,18,20,16,18,18,18,18,21,17
01-Aug-2020 20:59:59,15,12,19,17,17,17,17,20,19,11,11,19,18,17,17,18,20,15,19,18,18,18,20,18
01-Aug-2020 21:59:59,15,11,19,17,17,17,17,20,19,11,11,19,17,17,17,17,19,15,18,18,17,18,20,17
01-Aug-2020 22:59:59,15,9,18,17,16,17,16,19,19,11,11,18,17,17,17,17,19,15,18,17,17,17,19,17
01-Aug-2020 23:59:59,15,9,18,16,16,16,15,19,18,10,10,18,17,16,16,17,19,14,18,16,17,17,19,17
02-Aug-2020 00:59:59,14,9,17,16,15,15,15,19,18,10,10,18,16,16,16,16,19,14,17,16,17,16,19,17
02-Aug-2020 01:59:59,14,9,17,15,14,15,14,18,18,10,10,17,16,16,16,16,18,14,17,16,16,15,18,16
02-Aug-2020 02:59:59,14,10,16,16,15,15,14,17,17,10,10,17,16,16,16,16,18,14,17,15,16,15,18,16
02-Aug-2020 03:59:59,14,9,16,15,14,15,14,17,17,10,10,17,16,15,15,15,18,13,16,15,16,15,18,16
02-Aug-2020 04:59:59,14,9,15,15,14,15,13,17,17,9,9,16,16,15,15,15,18,13,16,15,16,15,18,16
02-Aug-2020 05:59:59,13,8,16,15,14,15,13,18,17,9,9,17,15,15,15,15,17,13,16,15,15,15,18,16
02-Aug-2020 06:59:59,13,9,16,16,15,16,14,18,17,9,9,17,16,15,15,15,17,13,16,15,15,15,18,16
02-Aug-2020 07:59:59,13,10,16,16,15,16,15,18,17,10,10,17,16,15,15,16,18,14,16,16,16,15,18,16
02-Aug-2020 08:59:59,14,12,17,17,16,16,17,19,18,12,12,18,17,16,16,17,18,15,17,17,16,16,19,16
02-Aug-2020 09:59:59,15,13,19,19,18,17,19,19,19,15,15,19,18,16,16,18,19,16,18,18,18,18,20,17
02-Aug-2020 10:59:59,17,15,20,21,19,19,21,21,20,17,17,20,19,18,18,19,21,17,20,19,19,19,21,19
02-Aug-2020 11:59:59,18,16,21,22,20,21,23,22,22,18,18,21,20,20,20,20,22,18,21,21,21,21,22,21
02-Aug-2020 12:59:59,20,17,23,23,22,22,24,24,23,18,18,22,22,21,21,22,24,19,22,22,21,22,24,22
02-Aug-2020 13:59:59,21,17,23,24,22,23,26,25,24,17,17,23,23,22,22,23,25,20,23,23,22,23,25,23
02-Aug-2020 14:59:59,21,18,23,24,22,23,26,25,24,18,18,24,24,23,23,23,25,20,24,24,23,24,25,23
02-Aug-2020 15:59:59,18,18,24,21,23,23,26,23,23,19,19,23,23,21,21,22,23,21,24,24,23,23,25,23
02-Aug-2020 16:59:59,16,16,19,17,22,22,24,20,20,18,18,18,20,18,18,20,18,18,21,22,22,20,21,22
02-Aug-2020 17:59:59,12,12,19,19,21,20,20,20,20,15,15,18,17,18,18,18,15,15,18,21,21,19,21,20
02-Aug-2020 18:59:59,12,12,19,19,19,19,17,21,20,12,12,19,17,19,19,18,25,16,18,17,18,19,21,20
02-Aug-2020 19:59:59,12,12,19,19,18,18,16,21,19,12,12,19,17,19,19,17,20,16,18,16,18,18,21,19
02-Aug-2020 20:59:59,12,12,19,19,18,18,17,20,19,12,12,19,17,18,18,16,20,15,18,16,18,17,19,18
02-Aug-2020 21:59:59,12,12,17,18,18,17,17,20,19,11,11,18,16,17,17,16,20,14,18,17,17,17,18,18
02-Aug-2020 22:59:59,12,12,17,18,18,17,16,19,18,10,10,17,15,17,17,15,19,13,17,17,17,16,18,17
02-Aug-2020 23:59:59,11,11,16,17,17,17,15,18,17,10,10,17,15,16,16,15,19,13,16,16,17,16,18,17
03-Aug-2020 00:59:59,10,10,16,17,17,16,15,18,17,10,10,17,15,16,16,15,18,13,17,16,16,16,18,17
03-Aug-2020 01:59:59,10,10,16,16,16,16,15,18,17,10,10,16,15,16,16,15,18,13,17,15,16,16,18,16
03-Aug-2020 02:59:59,9,9,17,16,16,15,15,18,17,10,10,16,16,15,15,15,18,13,17,15,16,16,17,16
03-Aug-2020 03:59:59,9,9,16,16,16,15,14,18,17,10,10,16,16,15,15,15,17,13,16,15,16,15,18,16
03-Aug-2020 04:59:59,9,9,16,15,15,14,14,17,17,10,10,16,16,15,15,15,17,13,15,14,16,14,17,16
03-Aug-2020 05:59:59,8,8,16,14,14,14,13,16,16,9,9,15,15,15,15,14,17,12,15,14,15,14,17,15
03-Aug-2020 06:59:59,7,7,15,14,14,14,13,16,16,9,9,15,15,14,14,14,16,12,15,13,15,13,17,15
03-Aug-2020 07:59:59,9,9,16,16,15,16,14,16,16,10,10,16,16,15,15,14,17,13,16,14,15,14,17,15
03-Aug-2020 08:59:59,11,11,16,18,16,16,16,18,17,13,13,16,16,16,16,15,17,13,16,16,16,15,18,16
03-Aug-2020 09:59:59,13,13,18,19,17,18,19,20,19,15,15,18,17,16,16,16,19,15,17,17,18,17,19,18
03-Aug-2020 10:59:59,14,14,19,20,19,19,22,20,20,15,15,20,20,18,18,18,20,17,19,18,19,18,20,20
03-Aug-2020 11:59:59,15,15,20,21,21,21,24,22,22,15,15,21,21,19,19,19,22,17,20,20,20,20,22,21
03-Aug-2020 12:59:59,16,16,22,23,22,22,24,23,23,15,15,22,22,21,21,20,23,18,22,22,21,21,24,22
03-Aug-2020 13:59:59,17,17,24,23,19,22,26,24,24,13,13,23,23,21,21,22,24,19,23,23,22,23,25,22
03-Aug-2020 14:59:59,14,14,22,21,17,23,25,24,23,12,12,22,23,19,19,19,24,18,24,21,22,20,22,24
03-Aug-2020 15:59:59,15,15,19,23,21,22,17,23,22,12,12,20,17,20,20,17,24,15,20,22,18,19,23,22
03-Aug-2020 16:59:59,19,19,19,24,22,16,14,21,20,15,15,19,17,20,20,17,21,15,18,22,16,20,21,18
03-Aug-2020 17:59:59,18,18,18,20,15,15,16,19,20,16,16,19,18,19,19,17,20,15,18,20,16,19,21,16
03-Aug-2020 18:59:59,18,18,18,19,15,15,16,20,19,14,14,19,17,18,18,17,20,16,18,16,16,18,20,16
03-Aug-2020 19:59:59,17,17,17,18,15,15,16,20,18,13,13,18,17,16,16,17,20,15,18,15,16,15,18,17
03-Aug-2020 20:59:59,16,16,16,17,15,15,16,19,18,11,11,17,17,15,15,16,18,15,18,15,17,15,17,17
03-Aug-2020 21:59:59,16,16,16,16,16,16,16,18,18,11,11,17,17,16,16,15,18,14,17,15,17,15,17,17
03-Aug-2020 22:59:59,16,16,16,16,16,16,15,18,18,11,11,17,17,16,16,16,17,14,17,15,16,15,18,17
03-Aug-2020 23:59:59,17,17,17,16,16,16,15,18,18,10,10,17,17,16,16,16,18,14,17,15,16,16,18,17
04-Aug-2020 00:59:59,14,16,16,16,15,15,15,19,18,9,9,17,17,16,16,16,18,14,17,15,16,15,18,17
04-Aug-2020 01:59:59,14,16,16,16,15,15,15,18,18,9,9,17,17,16,16,15,18,13,17,15,16,15,18,16
04-Aug-2020 02:59:59,13,16,16,16,15,15,14,18,17,9,9,17,16,15,15,15,17,13,17,15,16,15,18,16
04-Aug-2020 03:59:59,13,16,16,16,15,15,13,17,17,8,8,17,16,15,15,15,17,14,16,14,16,14,17,16
04-Aug-2020 04:59:59,13,16,16,16,14,14,13,17,17,8,8,17,16,15,15,15,17,13,16,14,15,14,17,16
04-Aug-2020 05:59:59,13,16,16,16,15,15,13,17,17,8,8,17,16,15,15,14,17,13,16,14,15,14,17,15
04-Aug-2020 06:59:59,13,16,16,16,15,15,13,17,17,8,8,16,16,15,15,14,17,12,16,14,15,14,17,15
04-Aug-2020 07:59:59,13,16,16,16,16,16,13,18,17,9,9,17,16,15,15,15,17,13,16,14,15,15,17,15
04-Aug-2020 08:59:59,14,17,17,18,17,17,15,19,18,12,12,17,16,16,16,16,19,14,17,15,16,16,18,17
04-Aug-2020 09:59:59,15,18,18,20,17,17,18,21,19,14,14,19,18,17,17,17,19,15,18,17,17,17,19,18
04-Aug-2020 10:59:59,17,19,19,21,19,19,21,21,20,15,15,20,19,18,18,18,21,17,19,18,18,18,20,19
04-Aug-2020 11:59:59,18,21,21,22,20,20,23,22,21,17,17,21,21,19,19,20,22,18,20,20,20,20,22,20
04-Aug-2020 12:59:59,19,16,22,22,21,21,25,23,22,18,18,22,21,20,20,21,23,19,22,22,21,22,23,21
04-Aug-2020 13:59:59,20,17,23,25,22,22,26,25,23,18,18,23,23,22,22,22,25,20,23,22,23,22,24,23
04-Aug-2020 14:59:59,21,18,24,25,23,23,26,26,25,18,18,24,24,23,23,23,26,20,24,23,23,24,26,24
04-Aug-2020 15:59:59,22,18,24,24,24,24,26,26,25,19,19,25,24,24,24,23,26,21,24,24,24,24,26,24
04-Aug-2020 16:59:59,22,18,23,25,24,24,25,26,25,18,18,24,23,24,24,23,26,20,24,23,24,24,26,24
04-Aug-2020 17:59:59,19,14,20,23,22,22,24,22,22,17,17,22,19,22,22,19,22,19,23,20,21,22,24,17
04-Aug-2020 18:59:59,15,9,17,19,19,19,21,20,21,14,14,18,18,19,19,16,21,15,21,17,21,17,21,19
04-Aug-2020 19:59:59,16,9,17,19,19,19,20,20,20,11,11,18,18,17,17,17,20,15,20,16,20,16,19,19
04-Aug-2020 20:59:59,16,10,17,18,19,19,17,20,19,11,11,18,18,16,16,17,20,15,19,16,18,15,18,18
04-Aug-2020 21:59:59,15,10,18,17,18,18,17,20,19,11,11,18,17,16,16,17,20,15,19,16,18,15,19,18
04-Aug-2020 22:59:59,15,10,18,17,17,17,17,19,19,11,11,18,17,16,16,17,19,15,19,16,17,16,19,17
04-Aug-2020 23:59:59,15,10,18,17,16,16,17,19,18,11,11,18,18,16,16,17,18,15,18,16,17,15,18,17
05-Aug-2020 00:59:59,14,10,18,16,15,15,16,19,18,11,11,18,17,16,16,17,18,15,18,16,17,15,18,17
05-Aug-2020 01:59:59,14,10,17,16,15,15,16,18,18,11,11,17,16,16,16,16,18,14,17,16,16,16,18,16
05-Aug-2020 02:59:59,14,10,17,16,16,16,16,18,18,11,11,17,16,15,15,16,18,14,17,16,16,16,18,16
05-Aug-2020 03:59:59,13,10,17,16,14,14,16,18,18,11,11,17,16,15,15,16,18,14,17,16,16,16,18,16
05-Aug-2020 04:59:59,13,10,17,15,13,13,16,18,18,11,11,17,16,15,15,16,17,14,17,16,16,16,18,15
05-Aug-2020 05:59:59,13,10,17,14,12,12,16,18,17,11,11,17,16,15,15,16,17,14,16,15,16,16,18,15
05-Aug-2020 06:59:59,12,10,17,14,12,12,15,18,17,11,11,17,16,15,15,16,17,14,16,15,16,16,18,15
05-Aug-2020 07:59:59,12,10,17,15,14,14,16,18,17,11,11,17,16,15,15,16,17,14,17,16,16,16,19,14
05-Aug-2020 08:59:59,14,11,17,17,16,16,17,19,19,13,13,18,17,16,16,17,17,15,18,17,17,17,20,16
05-Aug-2020 09:59:59,15,13,19,19,18,18,19,20,20,15,15,19,18,17,17,18,19,16,19,18,18,18,20,18
05-Aug-2020 10:59:59,17,14,20,21,20,20,23,22,21,16,16,21,20,19,19,20,21,17,20,19,20,19,21,20
05-Aug-2020 11:59:59,18,16,22,23,21,21,26,23,23,17,17,22,22,21,21,21,23,18,22,21,21,20,23,21
05-Aug-2020 12:59:59,19,16,23,25,22,22,25,24,24,19,19,24,23,22,22,22,24,19,23,22,22,22,24,23
05-Aug-2020 13:59:59,21,17,24,26,23,23,26,25,25,19,19,25,24,23,23,23,26,20,24,24,23,24,25,24
05-Aug-2020 14:59:59,22,18,25,27,24,24,27,26,26,20,20,26,24,24,24,24,27,21,25,25,24,25,26,25
05-Aug-2020 15:59:59,23,19,25,28,24,24,28,27,27,19,19,26,25,25,25,24,28,21,26,26,25,25,27,26
05-Aug-2020 16:59:59,22,19,26,28,25,25,27,27,27,20,20,26,25,25,25,24,28,22,26,26,25,25,27,25
05-Aug-2020 17:59:59,21,18,25,27,24,24,26,27,26,20,20,25,25,25,25,24,27,21,26,25,24,24,26,26
05-Aug-2020 18:59:59,19,16,24,24,23,23,24,25,23,18,18,24,24,23,23,23,25,20,24,24,24,24,26,24
05-Aug-2020 19:59:59,18,15,22,22,21,21,22,23,22,15,15,23,22,21,21,20,23,17,23,20,22,22,24,22
05-Aug-2020 20:59:59,16,13,21,20,19,19,21,22,21,13,13,21,21,19,19,20,21,18,21,19,20,20,22,20
05-Aug-2020 21:59:59,15,12,20,18,18,18,19,21,20,13,13,20,20,18,18,19,20,17,20,17,18,19,21,18
05-Aug-2020 22:59:59,15,9,19,17,17,17,18,20,19,12,12,19,19,18,18,18,20,16,19,16,18,18,21,18
05-Aug-2020 23:59:59,14,9,19,16,16,16,18,20,19,12,12,19,18,17,17,18,19,15,19,17,17,17,20,17
06-Aug-2020 00:59:59,14,9,18,16,14,14,17,19,18,11,11,18,17,17,17,17,19,15,17,16,17,17,19,17
06-Aug-2020 01:59:59,13,8,17,15,13,13,16,19,18,10,10,17,17,16,16,16,18,14,17,16,16,17,19,16
06-Aug-2020 02:59:59,12,8,17,15,14,14,15,18,17,10,10,17,16,16,16,15,18,13,17,15,16,16,18,16
06-Aug-2020 03:59:59,12,8,17,15,13,13,15,18,17,9,9,17,16,15,15,15,18,13,16,15,15,15,18,15
06-Aug-2020 04:59:59,12,8,16,15,12,12,14,17,17,8,8,17,16,15,15,14,17,12,16,14,15,15,18,15
06-Aug-2020 05:59:59,11,8,16,14,12,12,13,17,16,7,7,16,15,15,15,14,17,12,16,15,15,15,17,15
06-Aug-2020 06:59:59,10,9,16,13,14,14,12,17,16,7,7,16,15,14,14,14,16,12,16,14,15,15,17,14
06-Aug-2020 07:59:59,11,9,16,15,15,15,13,17,17,9,9,16,15,14,14,15,17,13,16,15,15,15,18,15
06-Aug-2020 08:59:59,13,10,16,16,17,17,16,19,17,10,10,17,16,16,16,16,18,13,17,16,16,16,18,16
06-Aug-2020 09:59:59,15,11,17,19,18,18,17,20,18,11,11,18,17,17,17,16,19,14,17,17,17,16,19,18
06-Aug-2020 10:59:59,17,13,18,20,19,19,18,21,19,14,14,19,18,18,18,18,21,15,19,19,18,18,20,20
06-Aug-2020 11:59:59,19,15,20,23,21,21,21,22,21,16,16,21,20,19,19,20,22,17,20,20,19,19,21,21
06-Aug-2020 12:59:59,20,16,22,22,22,22,24,24,23,18,18,22,21,21,21,21,24,18,22,21,21,21,23,23
06-Aug-2020 13:59:59,22,17,23,23,24,24,26,25,24,19,19,24,23,23,23,22,26,19,24,23,23,22,25,24
