Timestamp,ACO,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
01-Jan-2020 00:59:59,12,13,14,14,15,14,12,8,10,16,15,5,16,15,13,14,13,16,12,14,13,14,13,15,14
01-Jan-2020 01:59:59,11,11,14,14,15,13,12,8,9,15,5,5,15,14,13,14,13,16,11,14,12,12,12,15,13
01-Jan-2020 02:59:59,11,11,14,14,15,13,12,7,9,14,5,5,14,14,13,13,12,16,11,13,12,13,13,15,12
01-Jan-2020 03:59:59,10,10,14,14,14,14,11,6,8,14,7,7,14,14,14,13,11,15,11,13,12,13,13,15,12
01-Jan-2020 04:59:59,9,9,13,13,14,14,11,6,7,14,6,6,14,14,13,13,11,15,11,12,12,12,12,14,11
01-Jan-2020 05:59:59,9,9,13,13,14,12,11,5,7,13,6,6,13,13,12,12,11,14,10,11,12,13,13,14,10
01-Jan-2020 06:59:59,8,8,12,12,13,13,11,4,6,13,7,7,13,13,11,12,10,13,10,11,11,14,14,14,10
01-Jan-2020 07:59:59,8,8,12,12,13,11,10,4,6,13,8,8,13,13,11,12,10,13,10,10,11,12,12,13,9
01-Jan-2020 08:59:59,10,8,8,14,15,15,12,8,10,14,9,9,15,14,13,13,13,14,13,13,12,14,14,15,10
01-Jan-2020 09:59:59,17,11,11,16,18,17,14,14,16,16,11,11,17,16,14,15,15,17,14,17,15,16,16,18,14
01-Jan-2020 10:59:59,19,16,13,19,20,19,15,18,20,19,13,13,20,19,16,18,17,20,16,19,19,19,19,20,19
01-Jan-2020 11:59:59,21,18,14,22,22,20,17,22,22,22,14,14,22,21,18,19,20,21,18,22,21,21,21,22,21
01-Jan-2020 12:59:59,22,20,14,22,23,20,19,24,25,23,15,15,23,23,19,21,22,19,19,24,22,21,21,23,22
01-Jan-2020 13:59:59,22,19,14,23,23,21,19,25,25,24,15,15,23,24,19,22,23,23,22,25,22,21,21,23,24
01-Jan-2020 14:59:59,22,19,14,23,23,21,19,25,24,23,15,15,23,24,19,21,24,24,21,24,22,21,21,23,23
01-Jan-2020 15:59:59,22,18,14,22,22,20,18,25,24,23,14,14,23,23,18,21,23,24,20,24,22,21,21,23,24
01-Jan-2020 16:59:59,21,17,13,22,22,20,17,23,23,22,14,14,22,22,18,20,21,23,18,23,20,21,21,22,23
01-Jan-2020 17:59:59,20,16,11,20,20,19,16,22,21,21,20,13,21,21,17,19,20,22,17,21,19,20,19,21,22
01-Jan-2020 18:59:59,19,14,11,19,18,18,14,19,19,19,19,11,19,20,15,18,18,20,15,20,18,19,18,20,20
01-Jan-2020 19:59:59,18,13,10,18,18,18,14,18,17,19,18,10,19,18,14,17,17,19,15,19,17,18,17,19,19
01-Jan-2020 20:59:59,17,13,9,17,17,18,13,17,17,18,17,10,18,18,14,16,16,19,14,18,16,17,17,18,18
01-Jan-2020 21:59:59,16,13,9,17,17,17,12,17,16,17,17,10,17,17,14,16,15,18,14,18,15,17,16,18,17
01-Jan-2020 22:59:59,16,13,9,16,17,16,12,16,16,17,17,9,17,17,14,16,14,18,14,17,14,16,16,17,17
01-Jan-2020 23:59:59,16,13,9,16,16,14,12,15,14,17,16,9,17,16,13,15,15,17,13,17,14,15,15,17,17
02-Jan-2020 00:59:59,15,12,9,15,15,13,12,13,14,16,15,9,16,15,13,14,15,16,13,16,14,15,15,16,16
02-Jan-2020 01:59:59,15,12,9,16,15,13,12,14,13,15,15,9,15,15,12,13,15,16,13,16,15,14,15,16,16
02-Jan-2020 02:59:59,14,12,9,16,14,13,12,14,12,15,15,9,15,15,11,13,15,15,13,15,14,14,15,16,15
02-Jan-2020 03:59:59,14,11,9,16,14,13,12,14,11,14,15,8,15,15,11,13,14,15,12,15,13,14,15,15,14
02-Jan-2020 04:59:59,14,11,9,16,13,12,12,14,11,14,15,8,16,15,12,12,14,15,13,15,13,13,15,16,14
02-Jan-2020 05:59:59,14,11,9,15,14,12,12,14,12,14,15,8,16,15,12,12,14,15,13,15,13,14,15,16,14
02-Jan-2020 06:59:59,14,11,9,15,13,12,11,13,13,13,15,8,16,15,12,12,14,15,13,14,13,14,15,16,14
02-Jan-2020 07:59:59,14,11,8,15,14,13,11,12,13,14,15,8,16,15,12,12,14,15,13,14,14,15,15,16,13
02-Jan-2020 08:59:59,15,12,8,16,15,14,12,16,16,17,17,8,17,16,12,13,15,16,13,16,14,17,15,16,15
02-Jan-2020 09:59:59,16,9,9,17,17,16,13,18,18,17,18,9,18,18,13,15,16,17,15,18,15,17,16,17,17
02-Jan-2020 10:59:59,18,16,10,19,18,17,14,20,20,18,19,11,19,19,14,17,17,19,16,19,16,18,17,18,19
02-Jan-2020 11:59:59,19,16,11,20,20,18,15,20,21,19,20,11,20,20,15,18,19,20,17,19,17,19,18,19,20
02-Jan-2020 12:59:59,20,16,11,21,21,18,16,21,22,20,20,12,21,20,14,19,20,22,17,21,17,19,19,21,22
02-Jan-2020 13:59:59,21,16,11,20,21,18,16,21,22,20,20,11,21,20,15,20,20,23,17,21,18,19,19,21,21
02-Jan-2020 14:59:59,20,16,11,20,21,19,15,21,20,20,20,11,21,20,15,19,19,22,16,20,18,19,18,21,20
02-Jan-2020 15:59:59,20,15,9,19,21,18,14,19,19,19,19,10,20,18,14,19,18,21,15,19,17,19,18,20,20
02-Jan-2020 16:59:59,19,15,9,18,20,17,14,18,18,18,19,10,19,18,13,18,18,21,15,20,16,18,18,19,19
02-Jan-2020 17:59:59,18,14,10,18,17,16,13,17,17,18,18,9,19,18,13,17,17,20,14,18,16,17,17,18,18
02-Jan-2020 18:59:59,16,13,9,18,16,15,13,17,16,17,18,9,18,17,13,16,17,18,14,18,15,16,17,18,18
02-Jan-2020 19:59:59,16,12,8,17,16,15,12,17,15,17,17,9,18,17,13,16,17,17,14,17,15,16,16,17,17
02-Jan-2020 20:59:59,15,12,8,17,16,15,12,16,14,17,16,8,17,16,12,15,16,17,13,17,14,15,15,16,16
02-Jan-2020 21:59:59,15,12,8,16,15,14,12,16,14,16,16,8,16,16,12,14,15,17,13,16,14,15,14,16,16
02-Jan-2020 22:59:59,15,12,8,15,15,14,11,15,14,16,16,8,16,16,11,14,15,16,13,16,14,15,15,16,16
02-Jan-2020 23:59:59,15,11,7,15,15,14,11,15,14,16,16,8,16,16,11,13,15,16,13,16,14,15,14,16,16
03-Jan-2020 00:59:59,15,12,7,15,14,13,11,14,13,15,15,7,15,15,11,13,15,15,13,16,14,14,14,16,15
03-Jan-2020 01:59:59,14,11,7,14,14,13,10,14,13,15,15,7,15,15,12,13,14,15,12,15,13,14,14,15,14
03-Jan-2020 02:59:59,14,12,6,14,15,14,10,12,12,14,14,7,14,14,12,13,13,15,12,14,14,14,14,15,14
03-Jan-2020 03:59:59,14,9,5,13,14,13,9,11,12,13,14,6,14,13,11,12,12,15,10,14,13,13,13,14,14
03-Jan-2020 04:59:59,13,8,3,13,14,13,8,9,11,13,13,5,13,12,12,12,11,14,9,13,12,13,12,13,13
03-Jan-2020 05:59:59,12,9,2,12,13,12,8,8,11,13,12,2,13,12,11,11,11,14,9,13,10,12,11,13,13
03-Jan-2020 06:59:59,11,9,2,11,12,11,9,6,11,12,12,1,13,12,10,11,10,13,9,12,10,12,10,12,12
03-Jan-2020 07:59:59,10,8,0,11,12,10,8,6,8,11,12,0,12,12,9,11,10,13,9,11,9,11,10,12,12
03-Jan-2020 08:59:59,10,11,3,12,13,12,10,8,8,13,12,2,13,12,11,11,11,13,10,12,10,12,10,13,11
03-Jan-2020 09:59:59,13,13,9,14,15,15,12,13,12,14,15,8,14,14,13,13,14,15,13,14,12,14,13,14,13
03-Jan-2020 10:59:59,16,15,13,16,18,18,15,16,18,16,18,12,17,17,15,15,16,17,15,16,15,16,15,16,15
03-Jan-2020 11:59:59,18,16,15,18,21,20,16,18,21,18,19,14,19,19,17,18,18,19,17,19,18,19,18,19,17
03-Jan-2020 12:59:59,20,17,16,20,22,20,17,20,23,20,20,15,21,21,18,20,20,21,18,21,21,20,20,21,20
03-Jan-2020 13:59:59,21,18,15,21,23,20,17,20,23,21,21,14,22,21,19,20,20,22,18,22,22,21,21,22,21
03-Jan-2020 14:59:59,21,18,14,22,22,19,17,21,23,22,23,15,22,22,19,20,21,22,18,23,21,21,22,22,21
03-Jan-2020 15:59:59,22,18,13,21,21,18,17,22,22,22,22,15,23,21,18,19,21,23,18,23,21,21,21,22,22
03-Jan-2020 16:59:59,20,17,12,21,19,17,16,21,22,21,21,14,22,21,18,18,20,21,18,22,20,21,20,21,22
03-Jan-2020 17:59:59,18,16,11,20,18,16,15,20,21,19,20,12,20,20,16,17,19,19,17,21,18,20,18,19,20
03-Jan-2020 18:59:59,16,14,9,18,16,15,14,17,17,17,18,9,18,19,13,15,17,18,15,19,16,18,16,18,18
03-Jan-2020 19:59:59,15,13,7,17,15,15,13,15,15,17,17,7,17,18,11,14,15,17,14,17,15,17,15,17,17
03-Jan-2020 20:59:59,14,12,5,16,14,14,13,12,14,16,16,6,17,17,12,14,14,16,13,16,14,16,14,16,16
03-Jan-2020 21:59:59,13,12,4,15,13,12,13,10,12,15,15,6,16,16,11,14,13,15,13,16,13,15,13,16,15
03-Jan-2020 22:59:59,12,11,3,14,13,11,12,8,11,14,15,4,15,15,11,13,12,14,12,15,12,14,12,15,14
03-Jan-2020 23:59:59,10,11,2,13,12,10,11,6,9,14,14,3,14,14,10,12,12,13,11,14,11,13,11,14,13
04-Jan-2020 00:59:59,9,11,1,13,10,9,11,5,8,13,13,3,14,13,11,12,11,13,10,13,10,12,10,13,12
04-Jan-2020 01:59:59,9,11,2,12,9,9,11,6,8,13,13,4,14,13,10,12,11,13,10,12,10,11,10,13,11
04-Jan-2020 02:59:59,8,10,2,12,8,8,11,6,8,13,13,4,13,13,10,11,11,13,10,12,10,11,10,13,11
04-Jan-2020 03:59:59,8,10,1,11,7,7,10,6,7,12,12,4,12,12,9,10,10,12,10,11,9,10,9,12,10
04-Jan-2020 04:59:59,7,9,1,11,6,6,10,7,6,11,11,2,12,11,9,9,9,12,9,10,9,10,8,11,8
04-Jan-2020 05:59:59,7,8,-0,11,5,6,8,5,7,11,11,1,11,10,8,7,9,10,8,10,8,8,8,10,7
04-Jan-2020 06:59:59,6,6,-1,9,5,5,7,7,6,9,9,1,10,9,6,7,8,10,7,9,8,7,7,9,7
04-Jan-2020 07:59:59,5,5,-1,8,5,4,6,7,6,9,8,1,9,7,6,6,7,9,6,8,7,7,8,9,7
04-Jan-2020 08:59:59,6,7,3,8,7,7,7,9,7,9,9,3,10,8,6,7,8,10,7,9,8,8,8,9,8
04-Jan-2020 09:59:59,9,9,8,10,10,9,8,10,10,10,11,9,11,10,8,8,10,11,9,10,9,9,10,10,9
04-Jan-2020 10:59:59,10,10,10,12,12,11,9,11,12,12,12,13,13,12,9,9,12,13,10,12,11,11,11,12,10
04-Jan-2020 11:59:59,12,11,10,13,14,13,10,12,14,14,13,14,14,13,11,11,13,14,11,13,13,12,13,14,11
04-Jan-2020 12:59:59,14,12,11,15,16,15,12,13,15,15,15,14,15,14,12,13,14,15,12,15,15,13,14,15,13
04-Jan-2020 13:59:59,15,13,12,16,17,16,13,14,17,16,16,15,17,16,14,14,15,16,13,16,16,14,16,17,14
04-Jan-2020 14:59:59,16,14,12,17,18,18,13,15,18,17,17,16,18,17,15,16,17,17,14,17,17,15,17,18,15
04-Jan-2020 15:59:59,16,15,13,17,18,18,14,16,18,18,18,15,18,17,15,16,17,17,14,18,18,16,18,19,16
04-Jan-2020 16:59:59,17,15,12,17,18,18,13,15,17,17,17,14,18,17,15,16,17,17,14,17,18,16,18,18,16
04-Jan-2020 17:59:59,15,13,11,16,16,17,12,14,16,16,16,12,17,16,14,15,15,16,13,16,16,14,16,17,15
04-Jan-2020 18:59:59,14,11,8,15,14,15,11,12,13,15,14,8,15,14,12,13,14,15,11,14,15,13,15,16,14
04-Jan-2020 19:59:59,12,10,7,13,13,14,9,11,12,14,13,6,14,13,11,12,12,14,10,14,13,12,13,14,13
04-Jan-2020 20:59:59,11,9,5,13,11,13,9,9,11,13,13,5,13,12,10,11,12,13,9,13,12,12,13,14,11
04-Jan-2020 21:59:59,10,8,3,12,9,12,8,6,10,12,12,4,13,12,9,10,11,12,9,12,11,11,12,13,10
04-Jan-2020 22:59:59,9,8,1,12,7,10,7,5,9,11,11,4,12,11,8,10,10,12,8,11,11,10,12,12,9
04-Jan-2020 23:59:59,7,7,-1,11,6,8,7,4,8,11,11,3,11,10,8,9,10,11,7,10,10,9,11,11,9
05-Jan-2020 00:59:59,6,7,-1,10,5,7,6,3,6,10,10,1,10,9,7,9,9,10,6,9,10,8,10,11,8
05-Jan-2020 01:59:59,6,6,-2,10,4,6,6,1,4,9,9,2,10,9,7,7,8,9,6,9,9,7,8,10,7
05-Jan-2020 02:59:59,4,6,-2,9,4,5,6,0,3,9,9,1,9,8,6,6,8,9,5,8,7,7,7,9,7
05-Jan-2020 03:59:59,3,5,-2,9,3,4,5,-0,3,8,8,1,8,8,5,6,7,8,5,8,6,6,7,8,5
05-Jan-2020 04:59:59,2,4,-2,8,2,3,5,-1,2,6,8,0,7,7,5,5,7,8,4,7,6,6,6,7,5
05-Jan-2020 05:59:59,2,4,-3,7,2,3,4,-2,1,6,7,-0,7,6,4,4,6,6,4,7,6,5,6,6,4
05-Jan-2020 06:59:59,1,3,-3,7,1,2,4,-2,1,6,7,-0,6,6,4,4,6,5,4,5,5,5,5,6,3
05-Jan-2020 07:59:59,1,3,-3,6,1,2,4,-2,1,5,6,-0,6,7,4,4,5,5,4,5,5,4,5,6,3
05-Jan-2020 08:59:59,3,7,2,7,4,4,7,3,4,7,8,2,7,8,5,5,7,6,7,7,6,7,6,7,4
05-Jan-2020 09:59:59,7,9,8,9,9,8,8,8,10,9,10,9,9,9,7,6,8,8,8,9,8,10,9,9,6
05-Jan-2020 10:59:59,10,11,10,11,11,10,11,11,13,11,12,11,11,12,9,8,11,11,11,11,11,12,10,11,10
05-Jan-2020 11:59:59,13,13,12,13,14,13,13,14,16,14,14,13,14,15,12,11,14,13,13,14,14,15,13,14,13
05-Jan-2020 12:59:59,16,14,13,16,16,15,14,17,19,17,17,15,17,17,14,14,16,16,15,17,16,17,16,16,16
