Timestamp,AJM,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
10-Jun-2020 11:59:59,20,24,26,24,20,24,26,25,25,19,24,23,23,23,22,25,20,24,24,23,23,25,24
10-Jun-2020 12:59:59,22,25,27,25,21,26,27,27,26,21,26,25,24,24,24,27,22,26,25,25,24,27,26
10-Jun-2020 13:59:59,23,26,28,26,22,27,28,28,27,22,27,27,25,25,25,28,23,27,27,26,26,28,28
10-Jun-2020 14:59:59,24,27,27,27,23,27,29,28,28,22,28,27,26,26,26,29,23,28,28,26,26,28,28
10-Jun-2020 15:59:59,24,27,27,27,23,27,28,28,28,22,27,27,26,26,26,28,24,27,28,26,27,28,28
10-Jun-2020 16:59:59,23,27,26,27,23,26,27,28,27,22,26,27,26,26,26,27,24,26,26,26,26,28,26
10-Jun-2020 17:59:59,21,25,26,21,22,25,26,27,20,20,25,25,25,25,24,26,23,25,25,25,25,27,25
10-Jun-2020 18:59:59,19,24,23,16,21,23,24,25,18,18,24,24,23,23,23,25,21,24,21,23,22,25,24
10-Jun-2020 19:59:59,18,23,21,16,19,22,23,23,16,16,23,23,20,20,21,24,20,23,19,22,20,23,22
10-Jun-2020 20:59:59,16,21,21,16,18,20,22,22,14,14,21,22,19,19,19,23,18,22,16,21,18,21,21
10-Jun-2020 21:59:59,16,19,20,17,17,19,20,22,14,14,20,21,19,19,19,21,18,21,17,19,18,21,19
10-Jun-2020 22:59:59,16,20,19,16,16,18,19,21,13,13,20,20,19,19,19,21,17,20,17,19,19,21,19
10-Jun-2020 23:59:59,15,20,18,16,15,18,18,21,12,12,19,19,18,18,18,20,16,19,17,18,19,21,19
11-Jun-2020 00:59:59,15,19,18,15,15,17,18,20,12,12,19,19,17,17,18,19,16,19,18,18,18,20,18
11-Jun-2020 01:59:59,14,19,17,14,15,17,18,19,12,12,18,18,17,17,17,19,15,18,17,18,18,19,17
11-Jun-2020 02:59:59,14,18,17,14,14,16,17,19,12,12,18,18,16,16,17,19,15,18,17,17,18,19,17
11-Jun-2020 03:59:59,14,18,17,14,14,16,17,19,12,12,18,18,16,16,17,18,15,17,17,17,17,19,17
11-Jun-2020 04:59:59,14,18,16,14,14,16,17,19,12,12,18,17,16,16,17,18,14,17,17,16,17,19,17
11-Jun-2020 05:59:59,13,17,16,14,14,16,16,18,12,12,18,17,16,16,16,18,14,17,17,16,17,19,16
11-Jun-2020 06:59:59,13,17,16,15,14,15,16,18,12,12,18,17,16,16,16,18,14,17,17,16,17,19,16
11-Jun-2020 07:59:59,14,17,16,16,13,16,16,18,11,11,18,17,16,16,16,18,14,17,17,16,17,19,16
11-Jun-2020 08:59:59,14,17,18,16,13,16,17,19,11,11,18,17,16,16,16,18,14,17,17,16,17,19,16
11-Jun-2020 09:59:59,13,18,19,18,14,16,17,19,11,11,18,17,17,17,16,19,14,18,18,17,18,20,17
11-Jun-2020 10:59:59,13,18,21,19,13,15,17,20,11,11,18,17,18,18,16,19,15,17,18,17,18,20,17
11-Jun-2020 11:59:59,13,18,20,19,13,16,18,20,11,11,19,18,18,18,16,20,14,19,19,17,19,21,18
11-Jun-2020 12:59:59,14,19,22,20,14,18,19,21,11,11,20,18,19,19,18,20,15,19,21,18,20,21,18
11-Jun-2020 13:59:59,17,21,23,21,16,20,21,22,12,12,21,20,20,20,19,22,17,21,22,19,20,22,20
11-Jun-2020 14:59:59,18,21,24,23,17,21,23,24,15,15,22,21,21,21,20,24,18,22,23,21,21,23,22
11-Jun-2020 15:59:59,19,23,25,24,19,23,24,25,17,17,23,22,22,22,21,24,19,23,24,22,22,24,22
11-Jun-2020 16:59:59,20,23,25,24,20,23,25,25,19,19,24,23,23,23,22,25,20,24,24,23,23,25,23
11-Jun-2020 17:59:59,21,23,24,24,20,21,24,24,19,19,23,23,22,22,22,22,20,23,24,22,24,25,22
11-Jun-2020 18:59:59,18,21,20,22,17,19,20,22,16,16,21,21,20,20,20,20,18,21,21,19,21,22,20
11-Jun-2020 19:59:59,16,20,19,20,15,18,18,21,13,13,20,19,18,18,18,20,16,19,20,18,19,21,18
11-Jun-2020 20:59:59,14,19,18,18,14,17,17,19,12,12,18,18,17,17,17,18,15,18,19,17,18,20,17
11-Jun-2020 21:59:59,13,18,18,18,14,16,17,18,11,11,17,17,16,16,17,18,14,18,18,16,17,19,17
